INSEE;ZRR
77388;0
77389;0
77390;0
77391;0
77392;0
77393;0
77394;0
77395;0
77396;1
77397;0
77398;0
77400;0
77401;0
77402;0
77403;0
77404;0
77405;0
77406;0
77407;0
77408;0
77409;0
77410;0
77411;0
77412;0
77413;0
77414;0
77415;0
77416;0
77417;0
77418;0
77419;0
77420;0
77421;0
77423;0
77424;1
77425;0
77426;0
77427;0
77428;0
77429;0
77430;0
77431;0
77432;0
77433;0
77434;0
77435;0
77436;0
77437;0
77438;0
77439;0
77440;0
77441;0
77442;0
77443;0
77444;1
77445;0
77446;0
77447;0
77448;0
77449;0
77450;0
77451;0
77452;0
77453;0
77454;0
77455;0
77456;0
77457;0
77458;0
77459;1
77460;0
77461;0
77462;0
77463;0
77464;0
77465;0
77466;0
77467;0
77468;0
77469;0
77470;0
77471;0
77472;0
77473;0
77474;0
77475;0
77476;0
77477;0
77478;0
77479;0
77480;0
77481;0
77482;0
77483;0
77484;0
77485;0
77486;1
77487;0
77489;0
77490;0
77492;0
77493;0
77494;0
77495;0
77496;0
77498;0
77500;0
77501;0
77504;0
77505;0
77506;0
77507;0
77508;0
77509;0
77510;0
77511;0
77512;0
77513;0
77514;0
77515;0
77516;0
77517;0
77518;0
77519;1
77520;0
77521;0
77522;0
77523;0
77524;0
77525;0
77526;0
77527;0
77528;0
77529;0
77530;1
77531;0
77532;0
77533;0
77534;0
78003;0
78005;0
78006;0
78007;0
78009;0
78010;0
78013;0
78015;0
78020;0
78029;0
78030;0
78031;0
78033;0
78034;0
78036;0
78043;0
78048;0
78049;0
78050;0
78053;0
78057;0
78062;0
78068;0
78070;0
78071;0
78072;0
78073;0
78076;0
78077;0
78082;0
78084;0
78087;0
78089;0
78090;0
78092;0
78096;0
78104;0
78107;0
78108;0
78113;0
78117;0
78118;0
78120;0
78123;0
78124;0
78125;0
78126;0
78128;0
78133;0
78138;0
78140;0
78143;0
78146;0
78147;0
78152;0
78158;0
78160;0
78162;0
78163;0
78164;0
78165;0
78168;0
78171;0
78172;0
78185;0
78188;0
78189;0
78190;0
78192;0
78193;0
78194;0
78196;0
78202;0
78206;0
78208;0
78209;0
78217;0
78220;0
78224;0
78227;0
78230;0
78231;0
78233;0
78234;0
78236;0
78237;0
78238;0
78239;0
78242;0
78245;0
78246;0
78255;0
78261;0
78262;0
78263;0
78264;0
78265;0
78267;0
78269;0
78276;0
78278;0
78281;0
78283;0
78285;0
78289;0
78290;0
78291;0
78296;0
78297;0
78299;0
78300;0
78302;0
78305;0
78307;0
78310;0
78311;0
78314;0
78317;0
78320;0
78321;0
78322;0
78324;0
78325;0
78327;0
78329;0
78334;0
78335;0
78337;0
78343;0
78344;0
78346;0
78349;0
78350;0
78354;0
78356;0
78358;0
78361;0
78362;0
78364;0
78366;0
78367;0
78368;0
78372;0
78380;0
78381;0
78382;0
78383;0
78384;0
78385;0
78389;0
78391;0
78396;0
78397;0
78398;0
78401;0
78402;0
78403;0
78404;0
78406;0
78407;0
78410;0
78413;0
78415;0
78416;0
78417;0
78418;0
78420;0
78423;0
78431;0
78437;0
78439;0
78440;0
78442;0
78443;0
78444;0
78451;0
78455;0
78460;0
78464;0
78465;0
78466;0
78470;0
78472;0
78474;0
78475;0
78478;0
78481;0
78484;0
78486;0
78490;0
78497;0
78498;0
78499;0
78501;0
78502;0
78505;0
78506;0
78513;0
78516;0
78517;0
78518;0
78520;0
78522;0
78528;0
78530;0
78531;0
78536;0
78537;0
78545;0
78548;0
78550;0
78551;0
78557;0
78558;0
78559;0
78561;0
78562;0
78564;0
78565;0
78567;0
78569;0
78571;0
78575;0
78576;0
78586;0
78588;0
78590;0
78591;0
78597;0
78601;0
78605;0
78606;0
78608;0
78609;0
78615;0
78616;0
78618;0
78620;0
78621;0
78623;0
78624;0
78638;0
78640;0
78642;0
78643;0
78644;0
78646;0
78647;0
78650;0
78653;0
78655;0
78668;0
78672;0
78674;0
78677;0
78681;0
78683;0
78686;0
78688;0
79001;1
79002;1
79003;0
79005;1
79007;1
79008;1
79009;0
79010;0
79012;1
79013;1
79014;1
79015;1
79016;1
79018;1
79019;1
79020;0
79022;1
79023;0
79024;0
79025;1
79029;1
79030;1
79031;1
79032;1
79034;0
79038;1
79040;1
79042;0
79046;0
79047;1
79048;0
79049;1
79050;1
79055;1
79056;1
79057;1
79058;0
79059;1
79060;1
79061;1
79062;1
79063;1
79064;1
79066;1
79069;1
79070;1
79071;1
79074;1
79076;1
79077;1
79078;1
79079;1
79080;1
79081;0
79083;1
79084;1
79085;1
79086;0
79087;1
79088;1
79089;1
79090;1
79091;1
79092;1
79094;1
79095;1
79096;1
79100;0
79101;1
79102;1
79103;1
79104;1
79105;1
79106;1
79108;1
79109;0
79111;1
79112;0
79114;0
79115;1
79116;1
79117;1
79118;1
79119;1
79120;1
79121;1
79122;1
79123;1
79124;1
79125;0
79126;1
79127;1
79128;0
79129;1
79130;0
79131;1
79132;1
79133;0
79134;1
79135;1
79136;1
79137;1
79139;1
79140;1
79141;1
79142;1
79144;0
79145;1
79147;1
79148;1
79149;1
79150;1
79152;1
79153;1
79154;1
79156;1
79157;1
79158;1
79159;1
79160;1
79161;1
79162;0
79163;1
79164;1
79165;1
79166;1
79167;1
79170;0
79172;1
79174;1
79175;1
79176;1
79177;1
79179;1
79180;1
79183;1
79184;1
79185;1
79189;0
79190;1
79191;0
79195;1
79196;1
79197;1
79198;1
79200;1
79201;0
79202;1
79203;1
79204;1
79205;1
79207;1
79208;1
79209;1
79210;1
79212;1
79213;1
79215;1
79216;0
79217;1
79218;1
79220;0
79223;1
79225;1
79226;1
79229;0
79230;1
79231;0
79235;1
79236;1
79238;1
79239;1
79241;1
79242;1
79243;1
79244;1
79246;0
79249;0
79250;1
79251;1
79252;1
79253;1
79254;0
79255;1
79256;1
79257;0
79258;1
79259;1
79263;1
79265;1
79267;1
79268;1
79269;1
79270;0
79271;1
79273;0
79274;1
79276;0
79277;1
79278;1
79280;1
79281;0
79283;0
79284;1
79285;1
79286;1
79289;1
79290;1
79293;0
79294;0
79295;1
79297;1
79298;0
79299;1
79300;1
79301;1
79302;0
79303;0
79304;0
79306;1
79307;1
79308;0
79309;1
79310;1
79311;1
79312;1
79313;1
79316;0
79319;0
79320;1
79322;1
79326;1
79329;1
79331;1
79332;1
79334;0
79335;0
79336;1
79337;0
79338;1
79339;1
79340;1
79341;1
79342;1
79343;1
79345;1
79346;1
79347;1
79348;1
79349;1
79350;1
79351;0
79352;1
79354;1
79355;0
79357;1
80001;0
80002;1
80003;1
80004;0
80005;1
80006;1
80008;0
80009;1
80010;0
80011;0
80013;0
80014;1
80015;1
80016;1
80017;1
80018;0
80019;0
80020;0
80021;0
80022;0
80023;0
80024;0
80025;1
80026;0
80027;0
80028;1
80029;0
80030;1
80031;0
80032;0
80033;1
80034;0
80035;0
80036;0
80037;0
80038;1
80039;0
80040;0
80041;0
80042;1
80043;1
80044;0
80045;1
80046;0
80047;1
80048;0
80049;0
80050;0
80051;0
80052;0
80053;0
80054;1
80055;1
80056;0
80057;1
80058;1
80059;1
80060;1
80061;0
80062;0
80063;0
80064;0
80065;1
80066;0
80067;1
80068;1
80069;1
80070;0
80071;0
80073;1
80074;0
80076;0
80077;0
80078;0
80079;0
80080;1
80081;0
80082;0
80083;0
80084;0
80085;1
80086;1
80087;1
80088;1
80089;1
80090;1
80092;0
80093;0
80094;0
80095;1
80096;0
80097;0
80098;0
80099;0
80100;0
80101;0
80102;1
80103;0
80104;1
80105;0
80106;0
80107;0
80108;1
80109;1
80110;0
80112;0
80113;1
80114;0
80115;1
80116;1
80117;0
80118;1
80119;0
80120;1
80121;0
80122;0
80123;0
80124;0
80125;0
80126;1
80127;0
80128;1
80129;1
80130;0
80131;0
80132;0
80133;1
80134;0
80135;0
80136;1
80137;0
80138;0
80139;0
80140;0
80141;1
80142;0
80143;0
80144;0
80145;1
80146;0
80147;1
80148;0
80149;1
80150;1
80151;1
80152;0
80153;1
80154;1
80155;1
80156;0
80157;0
80158;0
80159;0
80160;0
80161;0
80162;1
80163;0
80164;0
80165;0
80166;0
80167;1
80168;1
80169;0
80170;0
80171;0
80172;1
80173;0
80174;0
80176;0
80177;1
80179;0
80180;0
80181;0
80182;0
80183;0
80184;0
80185;0
80186;1
80187;0
80188;0
80189;1
80190;0
80191;1
80192;0
80193;0
80194;1
80195;1
80196;0
80197;0
80198;0
80199;1
80200;1
80201;1
80202;0
80203;1
80204;1
80205;0
80206;1
80207;0
80208;1
80210;0
80211;0
80212;0
80213;0
80214;0
80215;1
80216;1
80217;1
80218;0
80219;0
80220;0
80221;1
80222;1
80223;0
80224;0
80225;0
80226;0
80227;0
80228;1
80229;0
80230;0
80231;1
80232;0
80233;0
80234;0
80235;0
80236;0
80237;0
80238;1
80239;1
80240;1
80241;0
80242;0
80243;1
80244;1
80245;1
80246;0
80247;1
80248;1
80249;1
80250;1
80251;0
80252;0
80253;0
80256;0
80258;1
80259;0
80260;0
80261;0
80262;0
80263;0
80264;1
80265;0
80266;1
80267;0
80268;0
80269;0
80270;1
80271;1
80272;0
80273;0
80274;0
80275;1
80276;0
80278;0
80279;0
80280;0
80281;1
80282;0
80283;0
80284;0
80285;0
80287;0
80288;1
80290;1
80291;0
80292;0
80293;0
80294;1
80295;1
80296;0
80297;0
80298;1
80299;0
80300;0
80301;0
80302;0
80303;1
80304;1
80305;0
80306;0
80307;1
80308;0
80310;1
80311;0
80312;1
80313;1
80314;1
80315;0
80316;0
80317;0
80318;0
80319;0
80320;1
80321;0
80322;0
80324;0
80325;1
80326;0
80327;1
80328;0
80329;1
80330;0
80331;1
80332;1
80333;1
80334;0
80335;1
80336;0
80337;0
80338;0
80339;1
80340;0
80341;0
80342;1
80343;0
80344;1
80345;0
80346;0
80347;1
80348;0
80349;0
80350;0
80351;0
80352;0
80353;1
80354;0
80355;0
80356;0
80357;0
80358;0
80359;0
80360;0
80361;0
80362;1
80364;0
80365;0
80366;1
80367;1
80368;0
80369;1
80371;1
80372;0
80373;0
80374;1
80375;0
80376;0
80377;0
80378;1
80379;0
80380;1
80381;1
80383;0
80384;1
80385;0
80386;0
80387;0
80388;0
80390;0
80391;0
80392;0
80393;0
80395;0
80396;1
80397;1
80399;0
80400;1
80401;1
80402;0
80403;0
80404;1
80405;0
80406;0
80407;0
80408;0
80409;1
80410;0
80411;0
80412;0
80413;1
80414;0
80415;0
80416;0
80417;1
80418;1
80420;1
80421;0
80422;1
80423;0
80424;0
80425;1
80426;0
80427;0
80428;1
80429;0
80430;1
80431;1
80432;1
80433;0
80434;1
80435;1
80436;0
80437;0
80438;1
80439;1
80440;1
80442;0
80443;0
80444;0
80445;0
80446;0
80449;0
80450;0
80451;1
80452;0
80453;0
80455;0
80456;0
80458;0
80459;0
80460;0
80461;0
80462;1
80463;0
80464;0
80465;0
80466;0
80467;0
80468;1
80469;0
80470;1
80472;1
80473;0
80474;0
80475;1
80476;0
80477;1
80478;0
80479;0
80480;0
80481;1
80482;0
80484;0
80485;0
80486;1
80487;1
80488;0
80489;0
80490;1
80491;0
80493;1
80494;0
80495;0
80496;1
80497;1
80498;1
80499;0
80500;1
80501;1
80502;1
80503;1
80504;0
80505;1
80507;0
80508;0
80509;1
80511;0
80512;0
80513;1
80514;1
80515;0
80516;1
80517;0
80518;1
80519;0
80520;1
80521;1
80522;0
80523;1
80524;1
80525;0
80526;1
80527;0
80528;0
80529;0
80530;0
80531;0
80533;0
80535;0
80536;1
80537;1
80538;1
80540;1
80541;0
80542;0
80543;0
80544;1
80545;0
80546;0
80547;1
80548;1
80549;1
80550;0
80552;1
80553;0
80554;0
80555;0
80556;0
80557;1
80558;0
80559;0
80560;1
80561;0
80562;0
80563;1
80565;0
80566;1
80568;0
80569;0
80570;0
80571;0
80572;1
80573;0
80574;1
80575;0
80576;0
80577;0
80578;0
80579;0
80580;1
80582;0
80583;0
80584;0
80585;0
80586;0
80587;0
80588;0
80589;1
80590;1
80591;0
80592;0
80593;1
80595;0
80596;0
80597;0
80598;1
80599;1
80600;1
80601;1
80602;1
80603;0
80604;0
80605;0
80606;0
80607;0
80609;1
80611;0
80613;0
80614;1
80615;1
80616;0
80617;1
80618;0
80619;0
80620;1
80621;1
80622;0
80623;0
80624;0
80625;0
80626;0
80627;0
80628;0
80629;1
80630;0
80631;1
80632;0
80633;1
80634;0
80635;1
80637;1
80638;0
80639;0
80640;1
80642;1
80643;0
80644;1
80645;1
80646;1
80647;1
80648;1
80649;1
80650;0
80651;0
80652;0
80654;0
80655;0
80656;0
80657;0
80658;0
80659;1
80661;0
80662;1
80663;0
80664;1
80665;1
80666;1
80667;0
80668;0
80669;0
80670;0
80671;0
80672;0
80673;0
80674;0
80675;0
80676;0
80677;1
80678;0
80679;1
80680;1
80681;0
80682;1
80683;0
80684;0
80685;0
80686;0
80687;0
80688;1
80690;0
80691;0
80692;1
80693;0
80694;0
80695;1
80696;0
80697;1
80698;0
80699;0
80700;0
80701;0
80702;0
80703;0
80704;0
80705;1
80706;0
80707;0
80708;0
80709;0
80710;0
80711;0
80713;1
80714;0
80716;1
80717;0
80718;0
80719;0
80721;0
80722;0
80723;0
80724;0
80725;0
80726;0
80728;0
80729;0
80730;0
80732;0
80733;1
80734;0
80735;0
80736;0
80737;1
80738;0
80740;0
80741;1
80742;0
80743;1
80744;0
80746;0
80747;1
80748;1
80749;0
80750;0
80751;0
80752;0
80753;1
80754;0
80755;0
80756;1
80757;0
80758;0
80759;0
80760;1
80762;1
80763;1
80764;0
80765;0
80766;1
80767;0
80769;0
80770;0
80771;0
80773;0
80774;0
80775;0
80776;1
80777;1
80778;0
80779;0
80780;0
80781;1
80782;0
80783;0
80784;0
80785;0
80786;0
80787;1
80788;0
80789;1
80790;0
80791;0
80792;0
80793;0
80794;0
80795;0
80796;0
80797;0
80798;0
80799;0
80800;0
80801;1
80802;1
80803;0
80804;1
80805;0
80806;1
80807;1
80808;1
80809;1
80810;1
80811;0
80812;1
80813;0
80814;1
80815;1
80819;0
80820;0
80821;0
80822;0
80823;1
80824;1
80825;0
80826;0
80827;0
80828;0
80829;0
80830;1
80832;1
80833;1
80834;0
80835;0
80836;0
81001;1
81002;0
81003;1
81004;0
81005;1
81006;1
81007;1
81008;1
81009;1
81010;1
81011;0
81012;1
81013;1
81014;1
81015;1
81016;1
81017;1
81018;0
81019;1
81020;1
81021;0
81022;1
81023;1
81024;1
81025;1
81026;1
81027;1
81028;1
81029;1
81030;1
81031;1
81032;1
81033;1
81034;0
81035;1
81036;1
81037;1
81038;1
81039;1
81040;1
81041;1
81042;1
81043;1
81044;1
81045;1
81046;1
81047;1
81048;1
81049;1
81050;1
81051;1
81052;0
81053;1
81054;1
81055;1
81056;1
81058;1
81059;0
81060;1
81061;1
81062;1
81063;0
81064;1
81065;0
81066;0
81067;1
81068;1
81069;1
81070;1
81071;1
81072;1
81073;1
81074;0
81075;1
81076;1
81077;1
81078;1
81079;0
81080;1
81081;1
81082;1
81083;1
81084;1
81085;1
81086;1
81087;1
81088;1
81089;1
81090;1
81092;1
81093;1
81094;1
81095;1
81096;1
81097;0
81098;1
81099;1
81100;1
81101;1
81102;0
81103;1
81104;1
81105;1
81106;1
81108;1
81109;1
81110;1
81111;1
81112;1
81114;1
81115;1
81116;0
81117;1
81118;1
81119;1
81120;0
81121;1
81122;1
81123;1
81124;1
81125;1
81126;1
81127;1
81128;1
81129;1
81130;0
81131;1
81132;1
81133;1
81134;1
81135;1
81136;1
81137;1
81138;1
81139;1
81140;0
81141;1
81142;1
81143;1
81144;0
81145;1
81146;1
81147;1
81148;1
81149;1
81150;0
81151;1
81152;1
81154;1
81156;0
81157;1
81158;1
81159;1
81160;1
81161;1
81162;1
81163;0
81164;1
81165;1
81166;1
81167;1
81168;1
81169;1
81170;1
81171;1
81172;1
81173;1
81174;1
81175;1
81176;1
81177;1
81178;1
81179;1
81180;1
81181;1
81182;1
81183;1
81184;1
81185;1
81186;1
81187;1
81188;1
81189;1
81190;1
81191;1
81192;1
81193;1
81195;0
81196;0
81197;1
81198;1
81199;1
81200;1
81201;1
81202;1
81203;1
81204;0
81205;1
81206;1
81207;1
81208;1
81209;0
81210;1
81211;1
81212;1
81213;1
81214;1
81215;1
81216;1
81217;1
81218;0
81219;1
81220;1
81221;1
81222;1
81223;1
81224;1
81225;1
81227;1
81228;1
81229;1
81230;1
81231;1
81232;0
81233;1
81234;1
81235;1
81236;0
81237;1
81238;0
81239;1
81240;1
81242;1
81243;1
81244;1
81245;1
81246;1
81247;1
81248;1
81249;1
81250;1
81251;1
81252;1
81253;1
81254;1
81255;0
81256;1
81257;0
81258;1
81259;1
81261;0
81262;1
81263;1
81264;1
81265;1
81266;1
81267;1
81268;1
81269;1
81270;1
81271;0
81272;1
81273;1
81274;0
81275;1
81276;1
81277;1
81278;1
81279;1
81280;1
81281;1
81282;1
81283;1
81284;0
81285;1
81286;1
81287;1
81288;1
81289;1
81290;1
81291;1
81292;1
81293;1
81294;1
81295;1
81297;0
81298;0
81299;1
81300;1
81302;1
81303;1
81304;1
81305;1
81306;1
81307;0
81308;1
81309;1
81310;1
81311;1
81312;1
81313;1
81314;1
81315;1
81316;1
81317;1
81318;1
81319;1
81320;1
81321;1
81322;1
81323;1
81324;1
81325;1
81326;1
82001;0
82002;0
82003;0
82004;1
82005;0
82006;1
82007;1
82008;1
82009;1
82010;1
82011;1
82012;1
82013;1
82014;0
82015;1
82016;1
82017;0
82018;0
82019;0
82020;0
82021;1
82022;1
82023;0
82024;1
82025;0
82026;1
82027;0
82028;0
82029;1
82030;0
82031;0
82032;1
82033;0
82034;1
82035;0
82036;1
82037;1
82038;1
82039;1
82040;1
82041;1
82042;1
82043;0
82044;0
82045;0
82046;0
82047;1
82048;0
82049;1
82050;1
82051;1
82052;0
82053;1
82054;1
82055;1
82056;1
82057;0
82058;0
82059;1
82060;1
82061;1
82062;0
82063;0
82064;1
82065;1
82066;1
82067;1
82068;1
82069;1
82070;1
82071;1
82072;1
82073;1
82074;1
82075;0
82076;1
82077;1
82078;1
82079;0
82080;1
82081;0
82082;1
82083;1
82084;1
82085;0
82086;0
82087;1
82088;1
82089;1
82090;0
82091;1
82092;1
82093;1
82094;1
82095;1
82096;0
82097;1
82098;1
82099;1
82100;1
82101;1
82102;1
82103;1
82104;1
82105;0
82106;1
82107;1
82108;1
82109;1
82110;1
82111;1
82112;0
82113;1
82114;0
82115;1
82116;1
82117;1
82118;0
82119;1
82120;1
82121;0
82122;1
82123;0
82124;0
82125;0
82126;1
82127;1
82128;1
82129;1
82130;1
82131;1
82132;0
82133;1
82134;0
82135;0
82136;0
82137;1
82138;1
82139;1
82140;1
82141;1
82142;0
82143;1
82144;1
82145;1
82146;1
82147;1
82148;1
82149;1
82150;0
82151;1
82152;0
82153;1
82154;1
82155;1
82156;0
82157;1
82158;1
82159;1
82160;1
82161;0
82162;1
82163;1
82164;1
82165;1
82166;1
82167;0
82168;1
82169;0
82170;1
82171;0
82172;1
82173;0
82174;1
82175;1
82176;1
82177;1
82178;0
82179;1
82180;1
82181;1
82182;1
82183;1
82184;0
82185;1
82186;1
82187;1
82188;0
82189;1
82190;0
82191;1
82192;1
82193;1
82194;0
82195;0
83001;0
83002;1
83003;0
83004;0
83005;1
83006;1
83007;1
83008;0
83009;0
83010;1
83011;0
83012;1
83013;1
83014;1
83015;1
83016;0
83017;0
83018;0
83019;0
83020;1
83021;0
83022;1
83023;0
83025;1
83026;0
83027;0
83028;0
83029;0
83030;0
83031;0
83032;0
83033;0
83034;0
83035;0
83036;0
83037;0
83038;0
83039;0
83040;1
83041;0
83042;0
83043;0
83044;1
83045;0
83046;0
83047;0
83048;0
83049;0
83050;0
83051;0
83052;1
83053;0
83054;0
83055;0
83056;0
83057;0
83058;0
83059;0
83060;1
83061;0
83062;0
83063;0
83064;0
83065;0
83066;1
83067;0
83068;0
83069;0
83070;0
83071;0
83072;0
83073;0
83074;1
83075;0
83076;0
83077;0
83078;1
83079;0
83080;0
83081;0
83082;0
83083;0
83084;1
83085;0
83086;0
83087;0
83088;0
83089;0
83090;0
83091;0
83092;0
83093;0
83094;0
83095;1
83096;0
83097;0
83098;0
83099;0
83100;0
83101;0
83102;1
83103;0
83104;1
83105;0
83106;0
83107;0
83108;0
83109;1
83110;0
83111;0
83112;0
83113;1
83114;1
83115;0
83116;0
83117;0
83118;0
83119;0
83120;0
83121;0
83122;1
83123;0
83124;0
83125;1
83126;0
83127;0
83128;0
83129;0
83130;0
83131;0
83132;0
83133;0
83134;0
83135;1
83136;0
83137;0
83138;0
83139;1
83140;0
83141;0
83142;1
83143;0
83144;0
83145;1
83146;1
83147;1
83148;0
83149;1
83150;0
83151;0
83152;0
83153;0
83154;0
84001;0
84002;0
84003;1
84004;0
84005;1
84006;1
84007;0
84008;1
84009;0
84010;0
84011;0
84012;0
84013;1
84014;0
84015;1
84016;0
84017;0
84018;1
84019;0
84020;1
84021;1
84022;1
84023;1
84024;0
84025;0
84026;0
84027;0
84028;1
84029;0
84030;0
84031;0
84032;1
84033;1
84034;0
84035;0
84036;0
84037;0
84038;0
84039;0
84040;1
84041;0
84042;0
84043;0
84044;1
84045;1
84046;0
84047;1
84048;1
84049;0
84050;1
84051;1
84052;0
84053;1
84054;0
84055;0
84056;0
84057;1
84058;1
84059;0
84060;1
84061;0
84062;0
84063;0
84064;0
84065;0
84066;1
84067;0
84068;0
84069;1
84070;1
84071;0
84072;0
84073;1
84074;0
84075;1
84076;0
84077;0
84078;0
84079;1
84080;0
84081;0
84082;1
84083;0
84084;0
84085;1
84086;1
84087;0
84088;0
84089;0
84090;0
84091;0
84092;0
84093;0
84094;1
84095;0
84096;1
84097;1
84098;1
84099;0
84100;0
84101;0
84102;1
84103;1
84104;1
84105;1
84106;0
84107;1
84108;0
84109;0
84110;1
84111;1
84112;1
84113;0
84114;1
